"id","tweet","date"
51,"RT @joncoopertweets: Thousands register to vote at March for Our Lives demonstrations

‚ÄúPeople are really understanding the power of the vo‚Ä¶",2018-03-27 11:06:20
52,"RT @randomsomewhere: What a stark difference.

On the right, literally an angry mob with (tiki) torches.

On the left, the bright future of‚Ä¶",2018-03-27 11:06:19
53,"RT @RepSwalwell: Nothing outrages me more than hearing the NRA attacking high schoolers. Then it occurred to me: the NRA is attacking these‚Ä¶",2018-03-27 11:06:18
54,"@madieleall Great pics!!

Not sure how you edited out all the colour from one except red but it is very effective!‚Ä¶ https://t.co/LMCtwr7gL5",2018-03-27 11:06:13
55,"RT @CSJCdn: The pope has always denounced gun violence. This is what he said to fed-up teens. https://t.co/TypiZ1f4oE #NeverAgain",2018-03-27 11:06:12
56,"RT @RepSwalwell: This weekend, millions marched to say #neveragain. Whatever it is that matters most to you, all changes come when your foo‚Ä¶",2018-03-27 11:06:12
57,"Without #God &amp; #GodsArmy of #Committed #Voters #NeverAgain will happen #Again &amp; Again, You need to protest or‚Ä¶ https://t.co/7qsyXUcXvl",2018-03-27 11:06:08
58,"RT @joncoopertweets: DID YOU KNOW...
In Russia, civilians are not allowed to possess handguns or automatic weapons, and maximum penalty for‚Ä¶",2018-03-27 11:06:07
59,"Tony Norman: Santorum sneers, and #NeverAgain activists rock https://t.co/BLA5AVl1Z9",2018-03-27 11:06:04
60,"RT @RichardAngwin: Excellent idea !!!!!

#TuesdayThoughts #Resist #Trump #GunControlNow #NeverAgain #USA #MarchForOurLives #1u #tcot #Enoug‚Ä¶",2018-03-27 11:06:03
61,"RT @RepSwalwell: Nothing outrages me more than hearing the NRA attacking high schoolers. Then it occurred to me: the NRA is attacking these‚Ä¶",2018-03-27 11:06:03
62,"RT @charpig: Columbus Marcher. Favorite Sign #NeverAgain   #BlueWave2018 https://t.co/71UdOBT6oo",2018-03-27 11:06:03
63,"@youcrazypants @BlairDMckee @ChrisCuomo @ananavarro @marcorubio I am using it correctly. The #NeverAgain movement i‚Ä¶ https://t.co/UvzIOa4z0k",2018-03-27 11:06:01
64,"Former Justice Stevens takes #NeverAgain to its (very) logical conclusion.  https://t.co/oMzjuUJiy1",2018-03-27 11:06:01
65,"RT @Goss30Goss: Guess the NRA &amp; idiots like Rick Santorum/Steve King feel powerful putting down teenagers who have survived a mass shooting‚Ä¶",2018-03-27 11:05:54
66,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro‚Ä¶",2018-03-27 11:05:53
67,"RT @RepSwalwell: Nothing outrages me more than hearing the NRA attacking high schoolers. Then it occurred to me: the NRA is attacking these‚Ä¶",2018-03-27 11:05:51
68,"RT @The_UnSilent_: One thing we‚Äôve learned this past month...

You‚Äôre never too young to start a revolution! Ì†ΩÌ±∂Ì†ºÌøªÌ†ΩÌπåÌ†ºÌøª

#MarchForOurLives #March‚Ä¶",2018-03-27 11:05:51
69,"Republicans just declared war on the courts that are trying to make elections fairer: In crucial swing states, Repu‚Ä¶ https://t.co/ZFeNCgXmJZ",2018-03-27 11:05:47
70,"RT @GlennonDoyle: This new greatest generation ‚Äî they were made for just such a time as this. 
History will call them slayers of giants.‚Ä¶",2018-03-27 11:05:46
71,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro‚Ä¶",2018-03-27 11:05:41
72,"RT @AdlerGarfield: These are the faces of change.

They don‚Äôt wear capes but they are the heroes of today and the leaders of our next gener‚Ä¶",2018-03-27 11:05:39
73,"@EWErickson In other words, you tried to lie so you could attack the #ParklandStudents , then you got caught, so no‚Ä¶ https://t.co/69pGzsWjsb",2018-03-27 11:05:32
74,"RT @ChocoHarveyMilk: From the #GeeksResist team
#NeverAgain #MarchForOurLives #GeeksMarch 
‚ö°Ô∏è ‚ÄúWhy #GeeksMarch?‚Äù

https://t.co/YmB1mNSTUM",2018-03-27 11:05:30
75,"RT @RepSwalwell: Nothing outrages me more than hearing the NRA attacking high schoolers. Then it occurred to me: the NRA is attacking these‚Ä¶",2018-03-27 11:05:23
76,"RT @Jeffro918: Me in Bosnia 2001 and before Afghanistan 2003. I knew serving in these places that I might be shot at and accepted it. Our k‚Ä¶",2018-03-27 11:05:22
77,"RT @ChoppersLounge: Ì†ΩÌ∫®When banning all Assault Weapons ‚ùÑÔ∏è don't forget these. Louisville Slugger 308 and the FreeFlight 9mm iron club. Both‚Ä¶",2018-03-27 11:05:17
