"","topic","term","beta"
"20449",1,"cu",3.4761890121015e-05
"20450",2,"cu",2.46235512580797e-05
"20451",3,"cu",6.2751913132799e-06
"20452",4,"cu",1.70726218135136e-06
"20453",5,"cu",1.16957371324178e-05
"20454",6,"cu",2.02995262144949e-05
"20455",1,"loophole",6.34697043377385e-05
"20456",2,"loophole",1.53564364673695e-05
"20457",3,"loophole",2.60039052552134e-05
"20458",4,"loophole",1.29305742142688e-05
"20459",5,"loophole",1.34393057742538e-05
"20460",6,"loophole",2.76342422955564e-05
"20461",1,"seller",3.58286282119372e-05
"20462",2,"seller",6.05670428644883e-06
"20463",3,"seller",3.26454572047832e-05
"20464",4,"seller",1.59106504739141e-05
"20465",5,"seller",8.27062631335492e-06
"20466",6,"seller",5.25494133621545e-07
"20467",1,"divide",2.22200464405162e-07
"20468",2,"divide",4.95389077928586e-06
"20469",3,"divide",5.40591638220749e-05
"20470",4,"divide",5.4372831614042e-06
"20471",5,"divide",3.53422522086788e-06
"20472",6,"divide",1.10237121702425e-05
"20473",1,"incident",1.78609429323543e-05
"20474",2,"incident",4.41675973045579e-06
"20475",3,"incident",3.87912357535314e-05
"20476",4,"incident",3.48886865596749e-05
"20477",5,"incident",3.79233278405753e-06
"20478",6,"incident",3.89902899536252e-05
"20479",1,"lgbt",8.75426853888445e-06
"20480",2,"lgbt",8.81625137172976e-07
"20481",3,"lgbt",4.99533878703925e-05
"20482",4,"lgbt",2.25157973231541e-05
"20483",5,"lgbt",1.50613009671388e-05
"20484",6,"lgbt",1.95743243305393e-06
"20485",1,"thei",3.30836205904185e-06
"20486",2,"thei",1.9325000961406e-07
"20487",3,"thei",1.42143148638593e-05
"20488",4,"thei",9.73754598805332e-06
"20489",5,"thei",3.91342693119263e-06
"20490",6,"thei",8.27182199257736e-06
"20491",1,"vegas",7.09926585832868e-05
"20492",2,"vegas",4.88399529618403e-06
"20493",3,"vegas",4.91774527522768e-05
"20494",4,"vegas",1.99554433381635e-05
"20495",5,"vegas",7.71604396425176e-05
"20496",6,"vegas",0.000134920173283672
"20497",1,"counter",3.7211445194675e-06
"20498",2,"counter",6.02249455572459e-06
"20499",3,"counter",5.18809041211776e-06
"20500",4,"counter",1.74848083924654e-05
"20501",5,"counter",2.44003406444855e-06
"20502",6,"counter",4.44202692212329e-05
"20503",1,"protestors",3.30633427697838e-06
"20504",2,"protestors",5.07682341201436e-06
"20505",3,"protestors",3.71537384196858e-06
"20506",4,"protestors",5.36673668388004e-06
"20507",5,"protestors",3.37067475154631e-07
"20508",6,"protestors",2.05164208628053e-06
"20509",1,"reports",5.73038664568199e-06
"20510",2,"reports",1.53196454580522e-06
"20511",3,"reports",2.3927396445501e-05
"20512",4,"reports",1.52088594324929e-05
"20513",5,"reports",9.73382015578605e-06
"20514",6,"reports",4.29485657138744e-05
"20515",1,"statement",3.54344818322561e-05
"20516",2,"statement",3.71625833636796e-06
"20517",3,"statement",4.19555860648552e-05
"20518",4,"statement",0.000153864688698284
"20519",5,"statement",8.70745734228546e-05
"20520",6,"statement",3.51382322808084e-05
"20521",1,"cold",4.44278003319878e-06
"20522",2,"cold",3.65051591489975e-05
"20523",3,"cold",3.44453694106204e-06
"20524",4,"cold",6.82198744087102e-06
"20525",5,"cold",2.58183371246873e-05
"20526",6,"cold",2.23610313662265e-05
"20527",1,"honestly",3.74548414673071e-06
"20528",2,"honestly",2.00763912358492e-05
"20529",3,"honestly",7.19285089504466e-05
"20530",4,"honestly",6.51477759780165e-06
"20531",5,"honestly",1.19515388713297e-05
"20532",6,"honestly",4.76634946619495e-06
"20533",1,"resume",4.50532916057431e-06
"20534",2,"resume",7.84847781441578e-07
"20535",3,"resume",1.97167233200074e-06
"20536",4,"resume",4.79286147538744e-06
"20537",5,"resume",7.28704476176216e-06
"20538",6,"resume",5.2441801210657e-07
"20539",1,"winter",6.81915079278314e-07
"20540",2,"winter",3.12718290541747e-06
"20541",3,"winter",7.38600963018723e-06
"20542",4,"winter",2.44430101893544e-07
"20543",5,"winter",6.81533791940913e-06
"20544",6,"winter",1.59976169410734e-06
"20545",1,"closecall",9.30278105959948e-07
"20546",2,"closecall",2.96195987091439e-06
"20547",3,"closecall",6.24491422182655e-06
"20548",4,"closecall",5.36339353039058e-06
"20549",5,"closecall",2.75538417665876e-06
"20550",6,"closecall",1.58518275467835e-06
"20551",1,"measures",0.000349582568812062
"20552",2,"measures",9.06026108188902e-05
"20553",3,"measures",0.000185245718235665
"20554",4,"measures",0.000240711397796297
"20555",5,"measures",8.64235952953715e-05
"20556",6,"measures",4.01543930143379e-05
"20557",1,"targeting",2.81837939275399e-05
"20558",2,"targeting",2.99917469618144e-05
"20559",3,"targeting",2.12582425766567e-05
"20560",4,"targeting",9.37407450021557e-06
"20561",5,"targeting",3.27663518309362e-05
"20562",6,"targeting",3.7302326191706e-05
"20563",1,"repeat",3.01226452523803e-05
"20564",2,"repeat",4.33149391679529e-05
"20565",3,"repeat",1.49282893770719e-05
"20566",4,"repeat",3.23679920929777e-05
"20567",5,"repeat",3.2010795929882e-05
"20568",6,"repeat",6.26513673047105e-06
"20569",1,"stonemandouglashs",5.06439373347712e-06
"20570",2,"stonemandouglashs",9.59278816178698e-06
"20571",3,"stonemandouglashs",2.41773216917096e-05
"20572",4,"stonemandouglashs",1.94922197083564e-05
"20573",5,"stonemandouglashs",1.77545650994999e-05
"20574",6,"stonemandouglashs",2.31015712587103e-05
"20575",1,"resistanc",3.35332958308588e-06
"20576",2,"resistanc",4.65356625646622e-06
"20577",3,"resistanc",3.0258158892323e-06
"20578",4,"resistanc",1.21062866888776e-06
"20579",5,"resistanc",6.33254943562438e-06
"20580",6,"resistanc",1.3010449988843e-06
"20581",1,"academyawards",5.17105956427819e-06
"20582",2,"academyawards",3.75708558168055e-06
"20583",3,"academyawards",1.14098457696301e-05
"20584",4,"academyawards",1.51769290034671e-05
"20585",5,"academyawards",1.67623290196112e-05
"20586",6,"academyawards",4.68567089774535e-05
"20587",1,"beyhive",3.55100661814179e-06
"20588",2,"beyhive",1.67835790336967e-05
"20589",3,"beyhive",5.19927101559069e-06
"20590",4,"beyhive",1.69623712123086e-06
"20591",5,"beyhive",1.67309756694909e-05
"20592",6,"beyhive",1.56460659813008e-05
"20593",1,"christians",0.000107288760132973
"20594",2,"christians",4.58681986728831e-06
"20595",3,"christians",5.51367512380073e-05
"20596",4,"christians",1.73964477665791e-05
"20597",5,"christians",4.96657721554926e-05
"20598",6,"christians",8.34335698462935e-05
"20599",1,"dropashakespearediss",8.26828608321044e-06
"20600",2,"dropashakespearediss",1.77380019211753e-06
"20601",3,"dropashakespearediss",5.56525312004997e-06
"20602",4,"dropashakespearediss",1.6456701737832e-05
"20603",5,"dropashakespearediss",1.72833975365217e-06
"20604",6,"dropashakespearediss",2.56749229391311e-05
"20605",1,"israelites",2.41556305904488e-06
"20606",2,"israelites",2.15451303730989e-06
"20607",3,"israelites",7.57915062370602e-06
"20608",4,"israelites",4.5249746920344e-06
"20609",5,"israelites",3.26215945229022e-06
"20610",6,"israelites",3.94969157524935e-05
"20611",1,"iuic",1.68197840080125e-06
"20612",2,"iuic",8.54981858610543e-06
"20613",3,"iuic",5.54999220381518e-06
"20614",4,"iuic",1.37259028849153e-05
"20615",5,"iuic",4.63140347226314e-07
"20616",6,"iuic",2.95029995825123e-05
"20617",1,"jordanpeele",4.92053725586773e-07
"20618",2,"jordanpeele",1.44817929802106e-05
"20619",3,"jordanpeele",1.83417230910709e-07
"20620",4,"jordanpeele",2.38431287560315e-06
"20621",5,"jordanpeele",2.36351101616719e-07
"20622",6,"jordanpeele",4.17141028042542e-05
"20623",1,"thisisme",2.94760566915049e-06
"20624",2,"thisisme",5.96268357633519e-06
"20625",3,"thisisme",3.4858964972084e-06
"20626",4,"thisisme",1.51718746790384e-05
"20627",5,"thisisme",6.84175287650452e-06
"20628",6,"thisisme",2.50884092747626e-05
"20629",1,"boycotthenra",4.33901870357989e-07
"20630",2,"boycotthenra",1.99778901344734e-06
"20631",3,"boycotthenra",2.02950048089315e-06
"20632",4,"boycotthenra",3.09262151123925e-06
"20633",5,"boycotthenra",1.10224028423709e-05
"20634",6,"boycotthenra",1.29745850863362e-06
"20635",1,"paranoia",9.76556175319096e-07
"20636",2,"paranoia",9.51449004855709e-06
"20637",3,"paranoia",4.60063854683925e-06
"20638",4,"paranoia",7.94839743938315e-06
"20639",5,"paranoia",6.95097763966066e-06
"20640",6,"paranoia",9.71714085911466e-06
"20641",1,"standwiththestudents",7.85861924013362e-06
"20642",2,"standwiththestudents",2.17777942690515e-05
"20643",3,"standwiththestudents",1.07305124042001e-05
"20644",4,"standwiththestudents",0.000154846749991866
"20645",5,"standwiththestudents",1.19323275382995e-05
"20646",6,"standwiththestudents",5.06732689330494e-05
"20647",1,"37,000",6.44107808065829e-07
"20648",2,"37,000",3.82572760225069e-06
"20649",3,"37,000",5.74128886310756e-07
"20650",4,"37,000",1.06085362366539e-06
"20651",5,"37,000",8.67595482456402e-06
"20652",6,"37,000",5.09116754367891e-06
"20653",1,"fl's",7.47055695199452e-07
"20654",2,"fl's",1.54870918492321e-06
"20655",3,"fl's",3.87222342132987e-07
"20656",4,"fl's",1.63943314223308e-06
"20657",5,"fl's",1.1058782015873e-05
"20658",6,"fl's",4.48908903915514e-06
"20659",1,"fought",1.72489761091105e-05
"20660",2,"fought",6.7826174052306e-06
"20661",3,"fought",1.41070992176411e-06
"20662",4,"fought",2.53608794256906e-05
"20663",5,"fought",8.7366375758819e-06
"20664",6,"fought",1.98489046338662e-05
"20665",1,"funded",8.11329015592988e-05
"20666",2,"funded",9.7357608063016e-05
"20667",3,"funded",1.77795985837082e-05
"20668",4,"funded",6.01929908325485e-05
"20669",5,"funded",3.9967482504699e-05
"20670",6,"funded",0.000100803733950347
"20671",1,"legislature",6.67663066940903e-06
"20672",2,"legislature",0.000108363281325115
"20673",3,"legislature",6.22289808876658e-05
"20674",4,"legislature",0.000138244647439942
"20675",5,"legislature",2.74908373103265e-05
"20676",6,"legislature",7.3813218410629e-05
"20677",1,"strongly",5.93549983311512e-05
"20678",2,"strongly",2.53960789315405e-06
"20679",3,"strongly",1.31626805388995e-05
"20680",4,"strongly",5.22291991477348e-05
"20681",5,"strongly",3.12240754098565e-05
"20682",6,"strongly",3.74636652474064e-07
"20683",1,"emailing",1.99291175339247e-06
"20684",2,"emailing",1.98140027778047e-06
"20685",3,"emailing",1.62984975332926e-06
"20686",4,"emailing",7.44068504738542e-06
"20687",5,"emailing",1.48012426144766e-06
"20688",6,"emailing",5.31152267207534e-06
"20689",1,"friday",2.42581366966667e-05
"20690",2,"friday",1.51587230722124e-05
"20691",3,"friday",4.13499216625653e-05
"20692",4,"friday",1.58485657180565e-05
"20693",5,"friday",7.73336030303591e-06
"20694",6,"friday",1.46903110994743e-05
"20695",1,"boomers",3.08615076124837e-05
"20696",2,"boomers",1.41359638461226e-05
"20697",3,"boomers",6.05627735901247e-06
"20698",4,"boomers",5.58655614919432e-06
"20699",5,"boomers",6.87121438790713e-06
"20700",6,"boomers",1.59472290715706e-05
"20701",1,"time's",3.62915816726505e-05
"20702",2,"time's",2.71754885301183e-05
"20703",3,"time's",1.19801731940164e-05
"20704",4,"time's",2.96546497997372e-06
"20705",5,"time's",1.70806196034807e-06
"20706",6,"time's",5.88043562519775e-05
"20707",1,"200",1.44537510258377e-06
"20708",2,"200",2.43563357151808e-05
"20709",3,"200",0.00018495828046982
"20710",4,"200",7.24283671393254e-05
"20711",5,"200",1.37277488907614e-05
"20712",6,"200",0.000237867189824123
"20713",1,"empowered",6.81915564351511e-05
"20714",2,"empowered",2.3532633064494e-05
"20715",3,"empowered",8.20746739816674e-06
"20716",4,"empowered",4.04487622366175e-05
"20717",5,"empowered",4.23162203133253e-05
"20718",6,"empowered",3.57998033752615e-05
"20719",1,"silenced",2.87200672571244e-06
"20720",2,"silenced",1.44665539603872e-06
"20721",3,"silenced",2.98192819112451e-06
"20722",4,"silenced",3.81311820321313e-06
"20723",5,"silenced",5.98119489954996e-06
"20724",6,"silenced",2.75989334353918e-06
"20725",1,"students4change",7.76416462958552e-07
"20726",2,"students4change",2.98538846746651e-06
"20727",3,"students4change",7.48692897424162e-07
"20728",4,"students4change",1.00749819176309e-05
"20729",5,"students4change",4.11874759118909e-06
"20730",6,"students4change",1.15205941342985e-06
"20731",1,"affairs",1.20702905907728e-06
"20732",2,"affairs",5.45074516907821e-07
"20733",3,"affairs",1.90471923109975e-06
"20734",4,"affairs",7.20028843922075e-06
"20735",5,"affairs",4.55522820072876e-06
"20736",6,"affairs",4.4266756866132e-06
"20737",1,"beg",2.31986752658293e-05
"20738",2,"beg",1.01894299477363e-05
"20739",3,"beg",1.93391609283984e-06
"20740",4,"beg",4.90335837097524e-05
"20741",5,"beg",3.19823290086615e-05
"20742",6,"beg",2.26457218649098e-05
"20743",1,"outdated",5.89439256093662e-06
"20744",2,"outdated",3.50402128492763e-06
"20745",3,"outdated",6.35358507916322e-06
"20746",4,"outdated",2.99092224765232e-06
"20747",5,"outdated",1.25973725769583e-05
"20748",6,"outdated",8.37035838099897e-06
"20749",1,"selfish",4.11157876103747e-06
"20750",2,"selfish",4.1524962855099e-06
"20751",3,"selfish",1.31623394730821e-05
"20752",4,"selfish",1.27001021094222e-05
"20753",5,"selfish",2.54880669758326e-06
"20754",6,"selfish",2.99181843512312e-06
"20755",1,"unalienable",2.93288830523049e-06
"20756",2,"unalienable",3.83940256361189e-06
"20757",3,"unalienable",3.11332275271414e-06
"20758",4,"unalienable",2.43408095562756e-06
"20759",5,"unalienable",5.51141230342284e-06
"20760",6,"unalienable",2.03582826797834e-06
"20761",1,"boring",2.39141611213648e-06
"20762",2,"boring",2.75559066353728e-05
"20763",3,"boring",1.1424130869921e-06
"20764",4,"boring",1.78615229580766e-05
"20765",5,"boring",2.30715705138866e-05
"20766",6,"boring",7.50794832647338e-06
"20767",1,"duty",8.186528077065e-05
"20768",2,"duty",6.64104226566789e-05
"20769",3,"duty",1.81053678891202e-06
"20770",4,"duty",6.73934053852416e-05
"20771",5,"duty",6.33510314084954e-06
"20772",6,"duty",5.42748321109773e-05
"20773",1,"huh",1.18039168387991e-05
"20774",2,"huh",0.000105133287235466
"20775",3,"huh",3.82607696258869e-05
"20776",4,"huh",8.91944549391217e-06
"20777",5,"huh",2.73330031877352e-05
"20778",6,"huh",2.72234735089536e-05
"20779",1,"japan",1.43105649100386e-05
"20780",2,"japan",8.68848718894429e-05
"20781",3,"japan",6.90680185924202e-06
"20782",4,"japan",7.48818940130079e-06
"20783",5,"japan",1.10263138810822e-05
"20784",6,"japan",5.22702866853705e-05
"20785",1,"australia",8.51863787268381e-05
"20786",2,"australia",0.000110941320078538
"20787",3,"australia",0.000106264517346519
"20788",4,"australia",2.84609221733831e-05
"20789",5,"australia",0.000158061474131456
"20790",6,"australia",4.7556696422141e-05
"20791",1,"door",4.62158690090635e-06
"20792",2,"door",8.2542420645123e-06
"20793",3,"door",3.07217700274076e-05
"20794",4,"door",1.47289889135996e-05
"20795",5,"door",1.04597176394629e-05
"20796",6,"door",1.05427737908042e-05
"20797",1,"guncontrolnever",6.13355302848933e-06
"20798",2,"guncontrolnever",1.12080614505451e-05
"20799",3,"guncontrolnever",2.06745372565526e-05
"20800",4,"guncontrolnever",1.20231534560087e-05
"20801",5,"guncontrolnever",3.11335540063018e-06
"20802",6,"guncontrolnever",6.36749364904688e-06
"20803",1,"nada",3.39210250060994e-06
"20804",2,"nada",3.62826184567884e-07
"20805",3,"nada",9.23197356290084e-06
"20806",4,"nada",2.24808317788556e-06
"20807",5,"nada",5.22044928447579e-07
"20808",6,"nada",4.0597781419169e-06
"20809",1,"nyet",5.7776157855922e-06
"20810",2,"nyet",1.52982883682058e-06
"20811",3,"nyet",2.78626752330703e-06
"20812",4,"nyet",7.60180432338184e-06
"20813",5,"nyet",1.80535368091757e-06
"20814",6,"nyet",3.51076043334153e-07
"20815",1,"tarrifs",4.98278876264337e-06
"20816",2,"tarrifs",4.12505281031825e-06
"20817",3,"tarrifs",5.64945271176365e-06
"20818",4,"tarrifs",2.46131659230947e-06
"20819",5,"tarrifs",8.14178779097049e-07
"20820",6,"tarrifs",1.81973285231397e-06
"20821",1,"zilch",5.71707636729375e-05
"20822",2,"zilch",2.02884874272049e-05
"20823",3,"zilch",1.21018366040359e-06
"20824",4,"zilch",1.95512055378803e-05
"20825",5,"zilch",1.0315807332158e-05
"20826",6,"zilch",1.07127093701616e-05
"20827",1,"ak47",4.53901845828692e-06
"20828",2,"ak47",8.54458217282973e-06
"20829",3,"ak47",2.8956735829033e-06
"20830",4,"ak47",4.20600991528652e-06
"20831",5,"ak47",4.19720544167897e-06
"20832",6,"ak47",1.53148487642027e-05
"20833",1,"crafted",1.31354636166177e-06
"20834",2,"crafted",2.36271575169475e-06
"20835",3,"crafted",9.92110777453543e-06
"20836",4,"crafted",2.59067577691028e-06
"20837",5,"crafted",2.42275803516988e-06
"20838",6,"crafted",2.10160486070147e-05
"20839",1,"donates",3.2734611655079e-06
"20840",2,"donates",8.14650905526594e-06
"20841",3,"donates",1.2168823175743e-05
"20842",4,"donates",2.39468135726717e-06
"20843",5,"donates",7.20882515111932e-06
"20844",6,"donates",6.50786306193787e-06
"20845",1,"flooding",3.11450329257491e-06
"20846",2,"flooding",3.50242903411001e-06
"20847",3,"flooding",1.58481641120149e-05
"20848",4,"flooding",5.89522465940066e-06
"20849",5,"flooding",1.74895186809019e-05
"20850",6,"flooding",3.34668421795117e-05
"20851",1,"freely",2.71050544272569e-07
"20852",2,"freely",7.67833109929266e-06
"20853",3,"freely",4.17014666011414e-05
"20854",4,"freely",3.08498090665308e-06
"20855",5,"freely",1.20214838626306e-05
"20856",6,"freely",1.45364435838328e-05
"20857",1,"hand",7.3007319281012e-05
"20858",2,"hand",3.14197998361865e-05
"20859",3,"hand",5.79296675006761e-05
"20860",4,"hand",0.000133147051656842
"20861",5,"hand",2.34664803059683e-05
"20862",6,"hand",9.75831813852482e-05
"20863",1,"market",2.08097842495527e-05
"20864",2,"market",1.96108038064975e-05
"20865",3,"market",5.80179506050615e-05
"20866",4,"market",1.56186620208631e-05
"20867",5,"market",1.31296548613886e-05
"20868",6,"market",1.16872428379656e-05
"20869",1,"mention",2.33920246101231e-06
"20870",2,"mention",1.69817895842475e-05
"20871",3,"mention",2.44601531590369e-05
"20872",4,"mention",0.000142918360135937
"20873",5,"mention",0.000141867547631079
"20874",6,"mention",8.82246027030835e-05
"20875",1,"steel",1.50453233889981e-05
"20876",2,"steel",3.56084704849901e-06
"20877",3,"steel",5.42002945300213e-05
"20878",4,"steel",6.65061531917176e-06
"20879",5,"steel",3.28705845553027e-05
"20880",6,"steel",2.65021091042352e-05
"20881",1,"gunreformn",1.58711070135709e-05
"20882",2,"gunreformn",8.31852722382375e-06
"20883",3,"gunreformn",4.03390235637827e-05
"20884",4,"gunreformn",1.7655192598467e-07
"20885",5,"gunreformn",3.6795095360225e-05
"20886",6,"gunreformn",1.75849589228535e-05
"20887",1,"registertovotepresidentsday2018",1.64598114761046e-05
"20888",2,"registertovotepresidentsday2018",5.24160208685084e-06
"20889",3,"registertovotepresidentsday2018",2.47347787423615e-05
"20890",4,"registertovotepresidentsday2018",5.13364758264072e-06
"20891",5,"registertovotepresidentsday2018",3.0292218074622e-05
"20892",6,"registertovotepresidentsday2018",1.73860270759294e-05
"20893",1,"arm.and",2.13066070000151e-06
"20894",2,"arm.and",9.14505851583977e-06
"20895",3,"arm.and",1.39055474301187e-05
"20896",4,"arm.and",1.0097897856302e-06
"20897",5,"arm.and",1.00254698627038e-05
"20898",6,"arm.and",3.49791986322248e-06
"20899",1,"demagogues",1.14344616548892e-06
"20900",2,"demagogues",7.87537276782459e-06
"20901",3,"demagogues",2.38497115372432e-06
"20902",4,"demagogues",7.15237230640458e-06
"20903",5,"demagogues",1.94146630894085e-05
"20904",6,"demagogues",1.7923852480931e-06
"20905",1,"manufacturer",1.92961420371878e-06
"20906",2,"manufacturer",1.51571702904888e-05
"20907",3,"manufacturer",2.59008722109034e-05
"20908",4,"manufacturer",6.84911158915528e-06
"20909",5,"manufacturer",2.95214073445471e-06
"20910",6,"manufacturer",6.72983715446875e-06
"20911",1,"organ",1.39748533821833e-06
"20912",2,"organ",3.08471949769212e-06
"20913",3,"organ",1.92308091865543e-05
"20914",4,"organ",7.7330098743694e-07
"20915",5,"organ",1.17213054347079e-05
"20916",6,"organ",3.46922658034035e-06
"20917",1,"propagandists",2.32440981673025e-06
"20918",2,"propagandists",6.54313317412983e-06
"20919",3,"propagandists",1.52270108133821e-05
"20920",4,"propagandists",3.95992259400766e-07
"20921",5,"propagandists",1.1576096961569e-05
"20922",6,"propagandists",3.63772563252075e-06
"20923",1,"scary",2.94844404376107e-06
"20924",2,"scary",3.44189594357595e-05
"20925",3,"scary",0.000155363109445844
"20926",4,"scary",3.35386152057789e-05
"20927",5,"scary",3.65719271833495e-05
"20928",6,"scary",3.45466447048823e-05
"20929",1,"knoxville",2.97826448521208e-05
"20930",2,"knoxville",1.63017367618211e-06
"20931",3,"knoxville",1.10298645903084e-05
"20932",4,"knoxville",7.73827680829894e-05
"20933",5,"knoxville",3.60597836152074e-05
"20934",6,"knoxville",2.92689059480009e-06
"20935",1,"actual",5.25266366715048e-05
"20936",2,"actual",6.16794809801269e-05
"20937",3,"actual",2.04140680813346e-06
"20938",4,"actual",3.7893097348715e-05
"20939",5,"actual",1.93296948073686e-05
"20940",6,"actual",2.52997968371187e-05
"20941",1,"britain",7.49483137440169e-07
"20942",2,"britain",9.33800397705867e-06
"20943",3,"britain",1.58854182957636e-06
"20944",4,"britain",5.89340211195752e-06
"20945",5,"britain",3.67340751877658e-07
"20946",6,"britain",1.93667166198973e-06
"20947",1,"fakedead",7.60507852545735e-07
"20948",2,"fakedead",5.72549518642937e-06
"20949",3,"fakedead",3.81846146481335e-06
"20950",4,"fakedead",4.28395532890001e-06
"20951",5,"fakedead",2.27294692721132e-06
"20952",6,"fakedead",2.99437145966806e-06
"20953",1,"noise",1.22075090127451e-05
"20954",2,"noise",2.00532875830482e-07
"20955",3,"noise",6.34975500675799e-06
"20956",4,"noise",4.20241069899039e-06
"20957",5,"noise",2.28050544277068e-05
"20958",6,"noise",5.33918780452008e-05
"20959",1,"soooooo",3.72210864987523e-06
"20960",2,"soooooo",8.67772953963802e-06
"20961",3,"soooooo",4.7501784108413e-07
"20962",4,"soooooo",1.10096907489777e-06
"20963",5,"soooooo",1.05519786261869e-07
"20964",6,"soooooo",5.79226424544496e-06
"20965",1,"trench",4.18105388479615e-06
"20966",2,"trench",3.45997375499656e-07
"20967",3,"trench",2.85832890173677e-06
"20968",4,"trench",2.30114843534222e-06
"20969",5,"trench",8.61693164652304e-07
"20970",6,"trench",9.27527113345872e-06
"20971",1,"uncomfortable",0.000137011623860583
"20972",2,"uncomfortable",9.15923830204728e-05
"20973",3,"uncomfortable",1.99901709237534e-05
"20974",4,"uncomfortable",1.08283934382211e-05
"20975",5,"uncomfortable",5.7041945102245e-05
"20976",6,"uncomfortable",1.81325097595418e-06
"20977",1,"dumpnratv",9.98544024043617e-06
"20978",2,"dumpnratv",2.36095457218244e-05
"20979",3,"dumpnratv",7.12198165332973e-06
"20980",4,"dumpnratv",7.5176530300556e-06
"20981",5,"dumpnratv",2.73635951880922e-05
"20982",6,"dumpnratv",2.37397684100813e-05
"20983",1,"droves",8.20283565980505e-05
"20984",2,"droves",5.48388768508191e-05
"20985",3,"droves",0.000221944528500912
"20986",4,"droves",0.000175097752666387
"20987",5,"droves",1.95256121542081e-05
"20988",6,"droves",8.10726270035775e-05
"20989",1,"hav",6.65967692040348e-05
"20990",2,"hav",9.78961352448791e-05
"20991",3,"hav",9.11351723845819e-05
"20992",4,"hav",5.4939809632447e-05
"20993",5,"hav",6.52255145868217e-05
"20994",6,"hav",4.12851432502164e-05
"20995",1,"transform",8.02430949991941e-05
"20996",2,"transform",0.000103490821653094
"20997",3,"transform",0.000128363057965207
"20998",4,"transform",8.37064544297421e-05
"20999",5,"transform",2.69083066774896e-05
"21000",6,"transform",9.32733074699402e-05
"21001",1,"resident",4.30434905849539e-05
"21002",2,"resident",6.03429260867091e-05
"21003",3,"resident",3.32993667509338e-05
"21004",4,"resident",4.13892333181534e-05
"21005",5,"resident",2.3841107873638e-05
"21006",6,"resident",1.66200664700289e-05
"21007",1,"ridiculous",5.08374680674359e-05
"21008",2,"ridiculous",5.97972264281478e-05
"21009",3,"ridiculous",6.48370637875317e-05
"21010",4,"ridiculous",1.90080705008803e-05
"21011",5,"ridiculous",3.1494413859042e-05
"21012",6,"ridiculous",9.15673181661314e-05
"21013",1,"unilaterally",4.15395823259977e-06
"21014",2,"unilaterally",7.24778229499619e-06
"21015",3,"unilaterally",2.45353355603194e-06
"21016",4,"unilaterally",2.21877003375394e-06
"21017",5,"unilaterally",1.67795780237037e-06
"21018",6,"unilaterally",2.12330882275093e-06
"21019",1,"cole",6.04945877310521e-06
"21020",2,"cole",8.37424991309289e-07
"21021",3,"cole",1.91643931383522e-05
"21022",4,"cole",1.72948930656374e-06
"21023",5,"cole",8.42847512100091e-07
"21024",6,"cole",1.10020309909563e-05
"21025",1,"lindblom",2.86070916500567e-06
"21026",2,"lindblom",3.35423435728516e-06
"21027",3,"lindblom",8.30512151954137e-06
"21028",4,"lindblom",7.64604520727763e-07
"21029",5,"lindblom",2.86516314130964e-06
"21030",6,"lindblom",1.69564840156057e-06
"21031",1,"traveling",4.82659386168114e-06
"21032",2,"traveling",2.97747304850995e-07
"21033",3,"traveling",6.82197409902949e-06
"21034",4,"traveling",6.84792814088004e-07
"21035",5,"traveling",3.13198401704936e-06
"21036",6,"traveling",4.07166738825489e-06
"21037",1,"trinity",7.60813685991287e-06
"21038",2,"trinity",1.64843254675044e-05
"21039",3,"trinity",1.62812523208432e-05
"21040",4,"trinity",1.16723141127528e-06
"21041",5,"trinity",3.65391557037551e-06
"21042",6,"trinity",1.43554400749571e-05
"21043",1,"bla",6.90267528610983e-06
"21044",2,"bla",2.02057377636929e-06
"21045",3,"bla",5.86807083493728e-05
"21046",4,"bla",4.42772642897121e-06
"21047",5,"bla",7.43669262896991e-06
"21048",6,"bla",1.9584791626123e-05
"21049",1,"darkness",1.97978642490365e-06
"21050",2,"darkness",1.6442502484757e-05
"21051",3,"darkness",6.23049089865887e-05
"21052",4,"darkness",2.81767666014331e-05
"21053",5,"darkness",2.9513557409609e-06
"21054",6,"darkness",7.08228542393896e-06
"21055",1,"fortifies",1.31006208157359e-05
"21056",2,"fortifies",9.11562626855832e-06
"21057",3,"fortifies",4.77460072378798e-05
"21058",4,"fortifies",2.66893026481637e-05
"21059",5,"fortifies",1.16522726165054e-05
"21060",6,"fortifies",1.06799159008206e-05
"21061",1,"heatherheyer",4.91549826787605e-05
"21062",2,"heatherheyer",6.14289206354949e-05
"21063",3,"heatherheyer",0.000226691279601219
"21064",4,"heatherheyer",0.000215614819052337
"21065",5,"heatherheyer",8.82722342729257e-05
"21066",6,"heatherheyer",1.34666473620687e-05
"21067",1,"homefront",7.46144228761735e-07
"21068",2,"homefront",3.10048888304627e-06
"21069",3,"homefront",7.30576150176456e-05
"21070",4,"homefront",2.95807772881277e-05
"21071",5,"homefront",6.96338863760717e-07
"21072",6,"homefront",1.16464655920277e-05
"21073",1,"trumpcolluded",8.72207833061194e-06
"21074",2,"trumpcolluded",0.000279418990329719
"21075",3,"trumpcolluded",0.00058798307417575
"21076",4,"trumpcolluded",0.00095388620886443
"21077",5,"trumpcolluded",0.000210440708054742
"21078",6,"trumpcolluded",0.000418552192293172
"21079",1,"trumpcrimefamily",3.22641122666961e-05
