"id","tweet","date","screenName","retweetCount","isRetweet","retweeted","favoriteCount"
655,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:35:35,"BarbRyan_MH",198,TRUE,FALSE,0
656,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:35:16,"alison_mikkor",198,TRUE,FALSE,0
657,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 13:30:52,"Miss_hariboo_",3550,TRUE,FALSE,0
658,"RT @DMVBlackLives: Even here in DC 100k people marched for days when #PhilandoCastile and #AltonSterling were brutally murdered but where w…",2018-03-27 13:29:59,"JacquelinAnnSh1",22,TRUE,FALSE,0
659,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 13:29:28,"iChaudhary786",3550,TRUE,FALSE,0
660,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:29:10,"diananeedsabath",198,TRUE,FALSE,0
661,"RT @barbs73: We demand justice for #AltonSterling!! Waiting and watching for announcement! https://t.co/ZJ6eHDfzuc",2018-03-27 13:28:16,"50Hare",9,TRUE,FALSE,0
662,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 13:26:42,"Zelazzie",3550,TRUE,FALSE,0
663,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:24:09,"UDubMLIS",198,TRUE,FALSE,0
664,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:23:46,"mxlywhatsgood",198,TRUE,FALSE,0
665,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:22:43,"meganannepiper",198,TRUE,FALSE,0
666,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:22:34,"ReaganCBrown",198,TRUE,FALSE,0
667,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:20:18,"4DRMartin",198,TRUE,FALSE,0
668,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:19:50,"jillianhmurphy",198,TRUE,FALSE,0
669,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:18:33,"BMWSweet7",198,TRUE,FALSE,0
670,"RT @LamontLilly: State of Louisiana Scheduled to Announce Decision Today on the Police Murder of #AltonSterling  https://t.co/0adCV9Wcb9",2018-03-27 13:18:04,"unveildatruth",8,TRUE,FALSE,0
671,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:17:34,"17ShortFuse",198,TRUE,FALSE,0
672,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:17:21,"Prodigalson2025",198,TRUE,FALSE,0
673,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:16:48,"kuddlinkudlz",198,TRUE,FALSE,0
674,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:16:07,"Ganbare__Ginkun",198,TRUE,FALSE,0
675,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:15:59,"jteeDC",198,TRUE,FALSE,0
676,"Justice for #AltonSterling ✊������❤️ #BlackLivesMatter",2018-03-27 13:15:42,"MzBreezy0209",0,FALSE,FALSE,1
677,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:13:11,"LadySOULdja",198,TRUE,FALSE,0
678,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:13:11,"BELLAsayswhat_",198,TRUE,FALSE,0
679,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:13:06,"CindyNG",198,TRUE,FALSE,0
680,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:13:05,"AshleyMason739",198,TRUE,FALSE,0
681,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:12:54,"kissshhh",198,TRUE,FALSE,0
682,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:12:09,"Staircase2",198,TRUE,FALSE,0
683,"RT @thelauracoates: As we await today's decision whether the state will charge #BlaneSalamoni in July '16 shooting death of #AltonSterling…",2018-03-27 13:12:02,"DragonTeeEss",51,TRUE,FALSE,0
684,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:11:45,"BaileyCarlin",198,TRUE,FALSE,0
685,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:11:29,"Kiaw46383044",198,TRUE,FALSE,0
686,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:11:21,"HumanX86",198,TRUE,FALSE,0
687,"RT @deray: I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg…",2018-03-27 13:11:05,"bayofarizona",198,TRUE,FALSE,0
688,"I’ve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will… https://t.co/FnrZhi9F5g",2018-03-27 13:10:43,"deray",198,FALSE,FALSE,383
689,"RT @LamontLilly: State of Louisiana Scheduled to Announce Decision Today on the Police Murder of #AltonSterling  https://t.co/0adCV9Wcb9",2018-03-27 13:10:34,"Holidizzle",8,TRUE,FALSE,0
690,"RT @LamontLilly: State of Louisiana Scheduled to Announce Decision Today on the Police Murder of #AltonSterling  https://t.co/0adCV9Wcb9",2018-03-27 13:07:20,"tiredlaidback",8,TRUE,FALSE,0
691,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 13:06:24,"Sizzle3045",3550,TRUE,FALSE,0
692,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 13:04:00,"Mo_2_Da",3550,TRUE,FALSE,0
693,"HAPPENING TODAY: State to reach decision on charging officers involved in Alton Sterling's death… https://t.co/IURSycWQ8T",2018-03-27 13:00:02,"MyArkLaMiss",0,FALSE,FALSE,0
694,"90 seconds to take his life. 20 months to determine whether his family will get the justice they deserve. (spoiler… https://t.co/m6zHhlZv5P",2018-03-27 12:57:46,"silosandshadows",0,FALSE,FALSE,1
695,"Alton Sterling  #AltonSterling
#spokenwordpoetry --&gt; ""Cain Sustained""

Listen below: https://t.co/eqkiqi1op9",2018-03-27 12:57:03,"SoulMinerMaya",0,FALSE,FALSE,1
696,"Announcement at 10am on whether or not attorney general will charge officers involved in #AltonSterling case",2018-03-27 12:55:48,"antifascistqt",0,FALSE,FALSE,3
697,"RT @LamontLilly: State of Louisiana Scheduled to Announce Decision Today on the Police Murder of #AltonSterling  https://t.co/0adCV9Wcb9",2018-03-27 12:55:32,"theRealMackoy_",8,TRUE,FALSE,0
698,"RT @ChrisNakamoto: #BREAKING State to release decision on #AltonSterling’s shooting death this week. It could come as early as tomorrow. @W…",2018-03-27 12:54:56,"groggygirl85",64,TRUE,FALSE,0
699,"RT @drose225: 10am this morning: WBRZ will be broadcasting the AG findings in the #AltonSterling case. There is a feeling of injustice in t…",2018-03-27 12:54:48,"DJBrenTaughtYou",4,TRUE,FALSE,0
700,"RT @ChrisNakamoto: #BREAKING State to release decision on #AltonSterling’s shooting death this week. It could come as early as tomorrow. @W…",2018-03-27 12:53:13,"AllisonLaquisha",64,TRUE,FALSE,0
701,"RT @LamontLilly: State of Louisiana Scheduled to Announce Decision Today on the Police Murder of #AltonSterling  https://t.co/0adCV9Wcb9",2018-03-27 12:52:43,"search4swag",8,TRUE,FALSE,0
702,"RT @LamontLilly: State of Louisiana Scheduled to Announce Decision Today on the Police Murder of #AltonSterling  https://t.co/0adCV9Wcb9",2018-03-27 12:51:27,"jameskthompson1",8,TRUE,FALSE,0
703,"RT @thelauracoates: As we await today's decision whether the state will charge #BlaneSalamoni in July '16 shooting death of #AltonSterling…",2018-03-27 12:51:21,"jameskthompson1",51,TRUE,FALSE,0
704,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 12:51:10,"_jshaww",3550,TRUE,FALSE,0
705,"#AltonSterling 
Say his name.",2018-03-27 12:50:30,"VTBlackCaucus",0,FALSE,FALSE,0
706,"RT @ChrisNakamoto: #BREAKING State to release decision on #AltonSterling’s shooting death this week. It could come as early as tomorrow. @W…",2018-03-27 12:50:01,"BintMu7tarameh",64,TRUE,FALSE,0
707,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 12:49:57,"ty_hotcommodity",3550,TRUE,FALSE,0
708,"RT @LamontLilly: State of Louisiana Scheduled to Announce Decision Today on the Police Murder of #AltonSterling  https://t.co/0adCV9Wcb9",2018-03-27 12:48:11,"YYYaasssnnnaaa",8,TRUE,FALSE,0
709,"RT @daryljwalters: Praying for the family of #AltonSterling ! The LA Atty General is expected to release a statement today. ������������������������������������ 
(Hence,…",2018-03-27 12:46:04,"MdotSImoN",40,TRUE,FALSE,0
710,"RT @thelauracoates: Let's also remember #AltonSterling was killed (July 5th) the day BEFORE #PhilandoCastile (July 6th). Yet #PhilandoCasti…",2018-03-27 12:46:02,"smackmom25",50,TRUE,FALSE,0
711,"RT @thelauracoates: As we await today's decision whether the state will charge #BlaneSalamoni in July '16 shooting death of #AltonSterling…",2018-03-27 12:45:57,"smackmom25",51,TRUE,FALSE,0
712,"RT @ChrisNakamoto: #BREAKING State to release decision on #AltonSterling’s shooting death this week. It could come as early as tomorrow. @W…",2018-03-27 12:45:44,"MdotSImoN",64,TRUE,FALSE,0
713,"RT @drose225: 10am this morning: WBRZ will be broadcasting the AG findings in the #AltonSterling case. There is a feeling of injustice in t…",2018-03-27 12:44:42,"MdotSImoN",4,TRUE,FALSE,0
714,"RT @drose225: 10am this morning: WBRZ will be broadcasting the AG findings in the #AltonSterling case. There is a feeling of injustice in t…",2018-03-27 12:44:11,"LebronJamesBond",4,TRUE,FALSE,0
715,"10am this morning: WBRZ will be broadcasting the AG findings in the #AltonSterling case. There is a feeling of inju… https://t.co/r3FzKR4Mfj",2018-03-27 12:42:46,"drose225",4,FALSE,FALSE,2
716,"State of Louisiana Scheduled to Announce Decision Today on the Police Murder of #AltonSterling  https://t.co/0adCV9Wcb9",2018-03-27 12:41:31,"LamontLilly",8,FALSE,FALSE,7
717,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 12:41:11,"Iiterallykatie",3550,TRUE,FALSE,0
718,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 12:40:21,"s0phes1726",3550,TRUE,FALSE,0
719,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 12:37:31,"shawnallen369",3550,TRUE,FALSE,0
720,"RT @ChrisNakamoto: #BREAKING State to release decision on #AltonSterling’s shooting death this week. It could come as early as tomorrow. @W…",2018-03-27 12:36:02,"imsweetleaf",64,TRUE,FALSE,0
721,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 12:31:32,"AngelaLoveNotes",3550,TRUE,FALSE,0
722,"RT @ChrisNakamoto: #BREAKING State to release decision on #AltonSterling’s shooting death this week. It could come as early as tomorrow. @W…",2018-03-27 12:31:07,"VivaLaDivaTracy",64,TRUE,FALSE,0
723,"At 10am @AGJeffLandry will announce his decision on the #AltonSterling case.",2018-03-27 12:27:54,"_bexology",0,FALSE,FALSE,2
724,"RT @thelauracoates: Let's also remember #AltonSterling was killed (July 5th) the day BEFORE #PhilandoCastile (July 6th). Yet #PhilandoCasti…",2018-03-27 12:27:21,"lovelife4ever14",50,TRUE,FALSE,0
725,"RT @thelauracoates: As we await today's decision whether the state will charge #BlaneSalamoni in July '16 shooting death of #AltonSterling…",2018-03-27 12:26:56,"lovelife4ever14",51,TRUE,FALSE,0
726,"RT @ChrisNakamoto: #BREAKING State to release decision on #AltonSterling’s shooting death this week. It could come as early as tomorrow. @W…",2018-03-27 12:26:23,"BYHISGRACE64",64,TRUE,FALSE,0
727,"Louisiana Attorney General to announce decision in shooting death of #AltonSterling at 10 AM… https://t.co/dUK4JwFt6F",2018-03-27 12:25:38,"StlGal_36",1,FALSE,FALSE,2
728,"RT @ChrisNakamoto: #BREAKING State to release decision on #AltonSterling’s shooting death this week. It could come as early as tomorrow. @W…",2018-03-27 12:23:37,"SenseOf_OUTRAGE",64,TRUE,FALSE,0
729,"RT @GerronJordan: I'll be reporting from @AGJeffLandry's news conference at 10AM this morning on the #AltonSterling decision. We will be ca…",2018-03-27 12:22:46,"EBRDA",3,TRUE,FALSE,0
730,"RT @ChrisNakamoto: #BREAKING State to release decision on #AltonSterling’s shooting death this week. It could come as early as tomorrow. @W…",2018-03-27 12:22:20,"jaybeware",64,TRUE,FALSE,0
731,"RT @brownblaze: The state of Louisiana is planning to announce the results of their investigation (including any possible charges) of the k…",2018-03-27 12:21:41,"ifthisworldwere",23,TRUE,FALSE,0
732,"RT @brownblaze: The state of Louisiana is planning to announce the results of their investigation (including any possible charges) of the k…",2018-03-27 12:20:57,"AshAgony",23,TRUE,FALSE,0
733,"RT @brownblaze: The state of Louisiana is planning to announce the results of their investigation (including any possible charges) of the k…",2018-03-27 12:17:51,"ShenequeProctor",23,TRUE,FALSE,0
734,"I'll be reporting from @AGJeffLandry's news conference at 10AM this morning on the #AltonSterling decision. We will… https://t.co/BJScGKXB3K",2018-03-27 12:13:21,"GerronJordan",3,FALSE,FALSE,0
735,"RT @brownblaze: The state of Louisiana is planning to announce the results of their investigation (including any possible charges) of the k…",2018-03-27 12:10:42,"lonn1k",23,TRUE,FALSE,0
736,"RT @brownblaze: The state of Louisiana is planning to announce the results of their investigation (including any possible charges) of the k…",2018-03-27 12:04:59,"bsonenstein",23,TRUE,FALSE,0
737,"RT @brownblaze: The state of Louisiana is planning to announce the results of their investigation (including any possible charges) of the k…",2018-03-27 12:04:35,"kasekaiserina",23,TRUE,FALSE,0
738,"RT @CudLife101: Wondering if protestors in BR will be given the same courtesies that we saw this weekend when @JeffLandry announces his bud…",2018-03-27 12:00:16,"mumwise",1,TRUE,FALSE,0
739,"RT @daryljwalters: Praying for the family of #AltonSterling ! The LA Atty General is expected to release a statement today. ������������������������������������ 
(Hence,…",2018-03-27 11:59:35,"mumwise",40,TRUE,FALSE,0
740,"RT @thelauracoates: As we await today's decision whether the state will charge #BlaneSalamoni in July '16 shooting death of #AltonSterling…",2018-03-27 11:59:22,"mumwise",51,TRUE,FALSE,0
741,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 11:59:06,"mumwise",3550,TRUE,FALSE,0
742,"In Alton Sterling shooting, decision on state charges may come today https://t.co/QWFkbidxbR #AltonSterling https://t.co/oc8z27064u",2018-03-27 11:57:31,"carlie_kollath",0,FALSE,FALSE,0
743,"RT @thelauracoates: Let's also remember #AltonSterling was killed (July 5th) the day BEFORE #PhilandoCastile (July 6th). Yet #PhilandoCasti…",2018-03-27 11:57:30,"mumwise",50,TRUE,FALSE,0
744,"RT @thelauracoates: As we await today's decision whether the state will charge #BlaneSalamoni in July '16 shooting death of #AltonSterling…",2018-03-27 11:56:06,"jkdwave4",51,TRUE,FALSE,0
745,"RT @daryljwalters: Praying for the family of #AltonSterling ! The LA Atty General is expected to release a statement today. ������������������������������������ 
(Hence,…",2018-03-27 11:50:06,"PastorDJJ",40,TRUE,FALSE,0
746,"RT @SwaggBundlez: Ayo, This pig #RobinDucote Actually Looks Likely To Plant Evidence &amp; Lie Under Oath While Being Sworn In!!  ������������������

#RIP #Al…",2018-03-27 11:47:00,"MRGLASS75",1,TRUE,FALSE,0
747,"Ayo, This pig #RobinDucote Actually Looks Likely To Plant Evidence &amp; Lie Under Oath While Being Sworn In!!  ������������������… https://t.co/gcWh3IF65a",2018-03-27 11:46:18,"SwaggBundlez",1,FALSE,FALSE,2
748,"RT @thelauracoates: As we await today's decision whether the state will charge #BlaneSalamoni in July '16 shooting death of #AltonSterling…",2018-03-27 11:42:06,"theodoreee_",51,TRUE,FALSE,0
749,"RT @thelauracoates: As we await today's decision whether the state will charge #BlaneSalamoni in July '16 shooting death of #AltonSterling…",2018-03-27 11:41:59,"BigWinInTx",51,TRUE,FALSE,0
750,"RT @thelauracoates: Let's also remember #AltonSterling was killed (July 5th) the day BEFORE #PhilandoCastile (July 6th). Yet #PhilandoCasti…",2018-03-27 11:41:30,"marquswlsn5",50,TRUE,FALSE,0
751,"RT @thelauracoates: As we await today's decision whether the state will charge #BlaneSalamoni in July '16 shooting death of #AltonSterling…",2018-03-27 11:41:27,"marquswlsn5",51,TRUE,FALSE,0
752,"Wondering if protestors in BR will be given the same courtesies that we saw this weekend when @JeffLandry announces… https://t.co/R0v7zkyAP4",2018-03-27 11:40:35,"CudLife101",1,FALSE,FALSE,0
753,"RT @thelauracoates: Let's also remember #AltonSterling was killed (July 5th) the day BEFORE #PhilandoCastile (July 6th). Yet #PhilandoCasti…",2018-03-27 11:38:16,"maximus_mateus",50,TRUE,FALSE,0
754,"RT @thelauracoates: As we await today's decision whether the state will charge #BlaneSalamoni in July '16 shooting death of #AltonSterling…",2018-03-27 11:38:12,"maximus_mateus",51,TRUE,FALSE,0
755,"RT @thelauracoates: As we await today's decision whether the state will charge #BlaneSalamoni in July '16 shooting death of #AltonSterling…",2018-03-27 11:37:54,"KariMcBlaze",51,TRUE,FALSE,0
756,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 11:28:41,"shannen_kay",3550,TRUE,FALSE,0
757,"RT @thelauracoates: Let's also remember #AltonSterling was killed (July 5th) the day BEFORE #PhilandoCastile (July 6th). Yet #PhilandoCasti…",2018-03-27 11:27:31,"camhardy513",50,TRUE,FALSE,0
758,"RT @thelauracoates: As we await today's decision whether the state will charge #BlaneSalamoni in July '16 shooting death of #AltonSterling…",2018-03-27 11:17:07,"Sedsaidit",51,TRUE,FALSE,0
759,"RT @thelauracoates: Let's also remember #AltonSterling was killed (July 5th) the day BEFORE #PhilandoCastile (July 6th). Yet #PhilandoCasti…",2018-03-27 11:16:46,"DerekFriday",50,TRUE,FALSE,0
760,"RT @thelauracoates: As we await today's decision whether the state will charge #BlaneSalamoni in July '16 shooting death of #AltonSterling…",2018-03-27 11:16:19,"DerekFriday",51,TRUE,FALSE,0
761,"RT @thelauracoates: Let's also remember #AltonSterling was killed (July 5th) the day BEFORE #PhilandoCastile (July 6th). Yet #PhilandoCasti…",2018-03-27 11:15:07,"RealBostonJorge",50,TRUE,FALSE,0
762,"RT @thelauracoates: As we await today's decision whether the state will charge #BlaneSalamoni in July '16 shooting death of #AltonSterling…",2018-03-27 11:15:01,"KevCoke6",51,TRUE,FALSE,0
763,"RT @thelauracoates: As we await today's decision whether the state will charge #BlaneSalamoni in July '16 shooting death of #AltonSterling…",2018-03-27 11:13:51,"Citibug1",51,TRUE,FALSE,0
764,"RT @thelauracoates: Let's also remember #AltonSterling was killed (July 5th) the day BEFORE #PhilandoCastile (July 6th). Yet #PhilandoCasti…",2018-03-27 11:13:49,"Citibug1",50,TRUE,FALSE,0
765,"Let's also remember #AltonSterling was killed (July 5th) the day BEFORE #PhilandoCastile (July 6th). Yet… https://t.co/THQGMULy3n",2018-03-27 11:10:14,"thelauracoates",50,FALSE,FALSE,140
766,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 11:09:22,"shelovesshelly",3550,TRUE,FALSE,0
767,"RT @thelauracoates: As we await today's decision whether the state will charge #BlaneSalamoni in July '16 shooting death of #AltonSterling…",2018-03-27 11:06:40,"RealBostonJorge",51,TRUE,FALSE,0
768,"TOP STORY: @JeffLandry @AGJeffLandry to announce, today, decision in #AltonSterling case @WVLALocal33 #Local33Today https://t.co/cAixTud0Vn",2018-03-27 11:05:04,"GerronJordan",1,FALSE,FALSE,1
769,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 11:02:22,"shea_mariie",3550,TRUE,FALSE,0
770,"As we await today's decision whether the state will charge #BlaneSalamoni in July '16 shooting death of… https://t.co/d55TfYcYIl",2018-03-27 11:00:13,"thelauracoates",51,FALSE,FALSE,87
771,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 10:57:01,"Streetzer99",3550,TRUE,FALSE,0
772,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 10:50:57,"coolnicolette",3550,TRUE,FALSE,0
773,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 10:47:07,"Andrew_AM1",3550,TRUE,FALSE,0
774,"RT @daryljwalters: Praying for the family of #AltonSterling ! The LA Atty General is expected to release a statement today. ������������������������������������ 
(Hence,…",2018-03-27 10:41:07,"Cmoney_gmrs",40,TRUE,FALSE,0
775,"RT @brownblaze: The state of Louisiana is planning to announce the results of their investigation (including any possible charges) of the k…",2018-03-27 10:27:41,"dolphingrl4ever",23,TRUE,FALSE,0
776,"RT @daryljwalters: Praying for the family of #AltonSterling ! The LA Atty General is expected to release a statement today. ������������������������������������ 
(Hence,…",2018-03-27 10:20:12,"Indivisible337",40,TRUE,FALSE,0
777,"RT @aegallo: .@MayorBroome says she's aware #AltonSterling decision will come tomorrow from AG's office. Mayor's office confirms they'll ho…",2018-03-27 10:18:42,"Indivisible337",16,TRUE,FALSE,0
778,"RT @brownblaze: The state of Louisiana is planning to announce the results of their investigation (including any possible charges) of the k…",2018-03-27 10:00:57,"jenyourfantasy",23,TRUE,FALSE,0
779,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 10:00:28,"ShohaComet",3550,TRUE,FALSE,0
780,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 09:33:06,"beyondoceans_",3550,TRUE,FALSE,0
781,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 09:21:31,"therealsnaZz",3550,TRUE,FALSE,0
782,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 09:19:52,"bensteinbrener",3550,TRUE,FALSE,0
783,"RT @brownblaze: The state of Louisiana is planning to announce the results of their investigation (including any possible charges) of the k…",2018-03-27 09:16:48,"IMDAFI5THKXNG",23,TRUE,FALSE,0
784,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 09:14:00,"DamnRaee_",3550,TRUE,FALSE,0
785,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 09:05:36,"Daexo_",3550,TRUE,FALSE,0
786,"Praying for the family of #AltonSterling ! The LA Atty General is expected to release a statement today. ������������������������������������ 
(H… https://t.co/EoxBkkGApe",2018-03-27 08:09:05,"daryljwalters",40,FALSE,FALSE,53
787,"RT @DMVBlackLives: Even here in DC 100k people marched for days when #PhilandoCastile and #AltonSterling were brutally murdered but where w…",2018-03-27 07:59:15,"ClarekNickolas",22,TRUE,FALSE,0
788,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 07:32:53,"dmajae18",3550,TRUE,FALSE,0
789,"RT @brownblaze: The state of Louisiana is planning to announce the results of their investigation (including any possible charges) of the k…",2018-03-27 07:16:39,"jibrilalpha",23,TRUE,FALSE,0
790,"RT @brownblaze: The state of Louisiana is planning to announce the results of their investigation (including any possible charges) of the k…",2018-03-27 07:09:47,"godslongbones",23,TRUE,FALSE,0
791,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 06:56:30,"missnwn",3550,TRUE,FALSE,0
792,"RT @brownblaze: The state of Louisiana is planning to announce the results of their investigation (including any possible charges) of the k…",2018-03-27 06:54:47,"MegenMeltdown",23,TRUE,FALSE,0
793,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 06:53:03,"eeraeoh",3550,TRUE,FALSE,0
794,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 06:40:26,"Hannah_TheMajor",3550,TRUE,FALSE,0
795,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 06:38:04,"tar_kovsky",3550,TRUE,FALSE,0
796,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBla…",2018-03-27 06:37:51,"NurseGemini1922",3550,TRUE,FALSE,0
