id,tweet,date
308-24,"To celebrate International Women’s Day I will be discussing with these lovely ladies @DamiKhadijah @NkemOnwudiwe &amp; @AramideMusic about #metoo #TimesUp &amp; women empowerment &amp; equality and how music &amp; media can play a role in shaping the narrative. 

Time is 9.30pm on @THEBEAT999FM https://t.co/8AJYvqQfSo",3/8/2018 19:01
308-25,"“Sometimes the women don't even realise that the line has been crossed because many women are so used to these behaviours or comments &amp; just say, 'This is just the way things are'"" @FrancescaDonner #MeToo #TheDrum https://t.co/vxAnBbrXpI",3/8/2018 6:46
308-26,"??  Il a fallu attendre le #8Mars 2018 pour avoir un débat argumenté, calme et pédagogique sur les hashtags : #MeToo  et #BalanceTonPorc dans la société.

Un grand merci à @LeMediaTV  pour cette émission qu'est #VraimentPolitique !

Cc @alancelin",3/8/2018 21:35
308-27,"If there is anything we have learned from #MeToo, it is that survivors of sexual violence often don't report their attacks until years later. Statutes of limitations for rape &amp; sexual assault laws should be extended to reflect this reality. https://t.co/0Q5kTjulqe via @TheRoot",3/8/2018 4:25
308-28,"PSAC #IWD2018 luncheon. Allison Doyle updates on what has changed in a year. Still no universal childcare, no Pay Equity #metoo uncovers the persistent problem of male violence against women @SJSOWC #donewaiting Today we celebrate our strength and resilience https://t.co/yZRlq05JKy",3/8/2018 15:42
308-29,"This #IWD2018, #MyFeminism is #donewaiting to eliminate the gender wage gap, build a strong child care system, and ensure women are safe at work and at home. #cdnpoli #metoo #canfem #cdnpoli  #canlab  #workplaceviolence @GlobalNursesU @CanadianLabour  ?https://t.co/TBXHKmEqp1? https://t.co/pwDL6WCSOU",3/8/2018 18:05
308-30,"This #IWD2018 we are calling for action to end sexual violence and harassment against nurses, and all women. Let's work together to keep women safe in our homes and our workplaces. ?#DoneWaiting
@globalnursesU #WorkplaceViolence #EndGBV #endVAW #MeToo https://t.co/5datzKIk75",3/8/2018 13:34
308-31,"#internationalwomensday

These 5 Ladies Represent everything great about being a Woman.
 
They Display Strength, Knowledge, Courage, Hope &amp; Love...&amp; they have Conservative Values. 

#MAGA #MeToo
@KellyannePolls @FLOTUS @nikkihaley @ainsleyearhardt @PressSec https://t.co/XqO4yGr8hm",3/8/2018 15:38
308-32,"#internationalwomensday

These 5 Ladies Represent everything great about being a Woman.
 
They Display Strength, Knowledge, Courage, Hope &amp; Love...&amp; they have Conservative Values. 

#MAGA #MeToo
@KellyannePolls @FLOTUS @nikkihaley @ainsleyearhardt @PressSec https://t.co/XqO4yGr8hm",3/8/2018 15:38
308-33,"#internationalwomensday

These 5 Ladies Represent everything great about being a Woman.
 
They Display Strength, Knowledge, Courage, Hope &amp; Love...&amp; they have Conservative Values. 

#MAGA #MeToo
@KellyannePolls @FLOTUS @nikkihaley @ainsleyearhardt @PressSec https://t.co/XqO4yGr8hm",3/8/2018 15:38
308-34,"#internationalwomensday

These 5 Ladies Represent everything great about being a Woman.
 
They Display Strength, Knowledge, Courage, Hope &amp; Love...&amp; they have Conservative Values. 

#MAGA #MeToo
@KellyannePolls @FLOTUS @nikkihaley @ainsleyearhardt @PressSec https://t.co/XqO4yGr8hm",3/8/2018 15:38
308-35,"The truth is that we have been abused by powerful men, that there is a power imbalance in the world.'

Italian actress and director @AsiaArgento was among Harvey Weinstein's first accusers. She talked to @dw_europe about the wider impact of the #MeToo movement: https://t.co/Rux9T7FgpC",3/7/2018 18:03
308-36,@JudgeJoeBrownTV What toxic misandry looks like in 2018 https://t.co/NykaohdjLT @RationalMale @THR @reason @CNN @CHSommers @spikedonline @washingtonpost @realDonaldTrump #misandry #MeToo,3/8/2018 14:00
308-37,If ya wanna #bethechange - you empower it.  This ain’t no #photoop #IvankaTrump #MeToo #TimesUp #displacedsocieties #weknow why #wewearblack #homelessness #refugees #opioidcrisis #identitytheft #ipinfringement #ipaintfree #feedme #Stalkarazzi divert solutions and #realtalent! @UN https://t.co/I2LlDxD6jk,3/2/2018 16:22
308-38,"La qualité du débat ce soir, dans #VraimentPolitique, me laisse sans voix. Présentation excellente, des invités très intéressants, pas d'accord sur tout, mais qui s'écoutent. Et merci à @Poulin2012 d'avoir rappelé l'origine de #MeToo. ???? @LeMediaTV.",3/8/2018 21:34
308-39,"""Le mouvement #metoo est devenu un vrai business pour les avocats, mais aucune grande loi n'est en préparation pour l'instant aux #USA suite à ces mobilisations "" 
@Poulin2012 sur #VraimentPolitique à voir en direct sur https://t.co/Iqb1OlkhRJ https://t.co/vNHnJtNMvC",3/8/2018 21:07
308-40,"""Ce mouvement est très intéressant car le pouvoir réside dans la parole, la parole est un lieu de pouvoir, les femmes politiques par exemple n'ont pas autant de temps de parole que les hommes"".  @EstherBenbassa 
#Metoo #8mars 
Suivez #VraimentPolitique sur https://t.co/Iqb1OlkhRJ https://t.co/w0zLnggNFk",3/8/2018 20:05
308-41,"""L'homme qui a dit qu'il voulait gifler Caroline de Haas, sans vouloir rentrer dans les détails, il a eu son petit ruban le soir des #Cesar2018... "" 
@EstherBenbassa dans #VraimentPolitique à suivre sur https://t.co/Iqb1OlkhRJ
#Metoo #8mars #journeedesdroitsdesfemmes",3/8/2018 21:15
308-42,"RT @DaShanneStokes: Watch Trump Say ‘True’ When Called A Sexual Predator In 2006

https://t.co/hfaPzhtWM4

#womensday #resist #metoo #happy…",3/9/2018 1:10
308-43,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:10
308-44,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:10
308-45,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:10
308-46,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:10
308-47,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:10
308-48,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:10
308-49,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:10
308-50,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:10
308-51,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:10
308-52,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:10
308-53,"RT @serfidd: ?? ???? ???? ???? ????? ???, ???, ???? ?????. #metoo #?????? https://t.co/jleOvU9oDW",3/9/2018 1:10
308-54,"RT @IamGMJohnson: This literally says it’s only a felony if contact is made skin to skin. 

Sexual assault in this country is an absolute j…",3/9/2018 1:10
308-55,RT @netizenbuzz: #metoo victim releases recent Katalk exchange with idol singer https://t.co/J035If4H3c https://t.co/o9pPTMCkKa,3/9/2018 1:10
308-56,"RT @serfidd: ?? ???? ???? ???? ????? ???, ???, ???? ?????. #metoo #?????? https://t.co/jleOvU9oDW",3/9/2018 1:10
308-57,"RT @serfidd: ?? ???? ???? ???? ????? ???, ???, ???? ?????. #metoo #?????? https://t.co/jleOvU9oDW",3/9/2018 1:10
308-58,@ditka619 Ramiro exposed her on international women's day smh. #MeToo,3/9/2018 1:10
308-59,RT @nudandann: ????????????????????????????????????????????????? ???????????????????????????????????????????? ???????????12????????????????…,3/9/2018 1:10
308-60,"Can you hear us now? Whatever the movement - #metoo, #FreePalestine #EndPoliceBrutality #Parkland #BlacklivesMatter. Women have been leading. Its time to listen! #InternationalWomensDay2018 #IWD2018 @crzeladi @MuslimARC @LEAN4CHANGE @TaranaBurke @monicacurcapax https://t.co/pbQIg1SsYb",3/8/2018 22:48
308-61,"RT @LabsActivate: Can you hear us now? Whatever the movement - #metoo, #FreePalestine #EndPoliceBrutality #Parkland #BlacklivesMatter. Wome…",3/9/2018 1:10
308-62,RT @kristintbooth: Honored &amp; excited to have been asked to speak today!! #internationalwomensday #timesup #metoo… https://t.co/lquCmJzDrT,3/9/2018 1:10
308-63,#internationalwomensday #notmypresident #yesallwomen #menaretrash #metoo #CsideFunny https://t.co/DACCmKVSwM,3/9/2018 1:10
308-64,RT @nudandann: ????????????????????????????????????????????????? ???????????????????????????????????????????? ???????????12????????????????…,3/9/2018 1:10
308-65,RT @tiffanyshlain: A new day is on the horizon. Let's turn the gender equality conversation into action. Our new trailer for 50/50 Day feat…,3/9/2018 1:10
308-66,"Today I celebrate the lives of some of the world’s heroes - women who never had the chance to say, #METOO, those who have, those who will try, and who encourage. 

#InternationalWomensDay https://t.co/cNEELuW6f1",3/8/2018 23:24
308-67,"RT @BWestbrookAZ8: Today I celebrate the lives of some of the world’s heroes - women who never had the chance to say, #METOO, those who hav…",3/9/2018 1:10
308-68,RT @nudandann: ????????????????????????????????????????????????? ???????????????????????????????????????????? ???????????12????????????????…,3/9/2018 1:10
308-69,"RT @BFJNews: ?????????????????????????????????@WeToo_Japan???????????

????????????????????????????????????????????????????????????????????…",3/9/2018 1:10
308-70,"RT @BFJNews: ?????????????????????????????????@WeToo_Japan???????????

????????????????????????????????????????????????????????????????????…",3/9/2018 1:10
308-71,"""Los hombres tienen miedo de que las mujeres se rían de ellos. Las mujeres tienen miedo de que los hombres las asesinen"". (Margaret Atwood)

#DiaInternacionaldelaMujer #WomensDay #TimesUp #MeToo https://t.co/aThprRFNWA",3/8/2018 18:48
308-72,"RT @GOT_esp: ""Los hombres tienen miedo de que las mujeres se rían de ellos. Las mujeres tienen miedo de que los hombres las asesinen"". (Mar…",3/9/2018 1:10
308-73,RT @nudandann: ????????????????????????????????????????????????? ???????????????????????????????????????????? ???????????12????????????????…,3/9/2018 1:10
308-74,YOU ARE REJECTED OFF THIS EARTH  #ThursdayThoughts  #InternationalWomensDay #internationalwomensday2018  #WomensDay #WomensHistoryMonth #MeToo  #TimesUp #Revenge  #HarveyWeinstein  @CityAttorneyLA  @ManhattanDA  #RAPISTPROTECTORS,3/9/2018 1:10
308-75,YOU ARE REJECTED OFF THIS EARTH  #ThursdayThoughts  #InternationalWomensDay #internationalwomensday2018  #WomensDay #WomensHistoryMonth #MeToo  #TimesUp #Revenge  #HarveyWeinstein  @CityAttorneyLA  @ManhattanDA  #RAPISTPROTECTORS,3/9/2018 1:10
308-76,"RT @ANAPresident: There must be zero-tolerance for workplace violence - be it physical, sexual, or verbal. It is time to stop the silence a…",3/9/2018 1:10
308-77,"RT @serfidd: ?? ???? ???? ???? ????? ???, ???, ???? ?????. #metoo #?????? https://t.co/jleOvU9oDW",3/9/2018 1:10
308-78,"#portadasmundiales international women day 2018: Beyond #metoo with pride, protest and pressure #feminismo #sororidad #visibilidad #HuelgaFeminista #HuelgaFeminista8M @nytimes https://t.co/DHSU5uYdgE",3/9/2018 1:00
308-79,"RT @princessadoram: #portadasmundiales international women day 2018: Beyond #metoo with pride, protest and pressure #feminismo #sororidad #…",3/9/2018 1:10
308-80,"RT @Matthewcogdeill: #RETWEET Linda Sarsour &amp; CAIR-HAMAS ""TREASON"" imprisoned not less than five years &amp; fined under this title but not les…",3/9/2018 1:10
308-81,RT @DaShanneStokes: A president cannot defend a nation if he is not held accountable to its laws. It's time to hold @realDonaldTrump accoun…,3/9/2018 1:10
308-82,RT @DaShanneStokes: A president cannot defend a nation if he is not held accountable to its laws. It's time to hold @realDonaldTrump accoun…,3/9/2018 1:10
308-83,"RT @joannachiu: Who's missing in discussions about #metoo #mettooinchina? Many lower class women, women who didn't grow up in big cities. M…",3/9/2018 1:10
308-84,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:10
308-85,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:10
308-86,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:10
308-87,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:10
308-88,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:10
308-89,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:10
308-90,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:10
308-91,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:10
308-92,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:10
308-93,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:10
308-94,RT @nudandann: ????????????????????????????????????????????????? ???????????????????????????????????????????? ???????????12????????????????…,3/9/2018 1:10
