id,tweet,date
226-25,Drìle de monde #MeToo ou #BalanceTonPorc dans lequel une cagnotte pour un prÇsumÇ multi-violeur atteint des sommets alors que les nombreuses victimes prÇsumÇes restent seules... #Ramadan @Henda_Ayari @JSuisChristelle #FreeRaif https://t.co/5plxWFd7Q8,2/25/2018 10:37
226-26,Drìle de monde #MeToo ou #BalanceTonPorc dans lequel une cagnotte pour un prÇsumÇ multi-violeur atteint des sommets alors que les nombreuses victimes prÇsumÇes restent seules... #Ramadan @Henda_Ayari @JSuisChristelle #FreeRaif https://t.co/5plxWFd7Q8,2/25/2018 10:37
226-27,@NewYorker #SexualPredatorInChief beginnings...#MeToo @realDonaldTrump @IvankaTrump @jaredkushner @SenatorCollins @LindseyGrahamSC @SpeakerRyan @GrassleyPress @lisamurkowski @clairecmc @SpeakerRyan https://t.co/zoeRvm35vb,2/21/2018 19:17
226-28,@NewYorker #SexualPredatorInChief beginnings...#MeToo @realDonaldTrump @IvankaTrump @jaredkushner @SenatorCollins @LindseyGrahamSC @SpeakerRyan @GrassleyPress @lisamurkowski @clairecmc @SpeakerRyan https://t.co/zoeRvm35vb,2/21/2018 19:17
226-29,@NewYorker #SexualPredatorInChief beginnings...#MeToo @realDonaldTrump @IvankaTrump @jaredkushner @SenatorCollins @LindseyGrahamSC @SpeakerRyan @GrassleyPress @lisamurkowski @clairecmc @SpeakerRyan https://t.co/zoeRvm35vb,2/21/2018 19:17
226-30,@NewYorker #SexualPredatorInChief beginnings...#MeToo @realDonaldTrump @IvankaTrump @jaredkushner @SenatorCollins @LindseyGrahamSC @SpeakerRyan @GrassleyPress @lisamurkowski @clairecmc @SpeakerRyan https://t.co/zoeRvm35vb,2/21/2018 19:17
226-31,@NewYorker #SexualPredatorInChief beginnings...#MeToo @realDonaldTrump @IvankaTrump @jaredkushner @SenatorCollins @LindseyGrahamSC @SpeakerRyan @GrassleyPress @lisamurkowski @clairecmc @SpeakerRyan https://t.co/zoeRvm35vb,2/21/2018 19:17
226-32,"I will not support, endorse, or take part in any #MeToo project that doesn't properly credit, consult, &amp; somehow compensate founder @TaranaBurke. The erasure of the important work of Black women is NOT acceptable. @VenkaylaHaynes @Tinu @TananariveDue @DarlingEbony @elise_flowers",2/26/2018 15:55
226-33,"I will not support, endorse, or take part in any #MeToo project that doesn't properly credit, consult, &amp; somehow compensate founder @TaranaBurke. The erasure of the important work of Black women is NOT acceptable. @VenkaylaHaynes @Tinu @TananariveDue @DarlingEbony @elise_flowers",2/26/2018 15:55
226-34,"I will not support, endorse, or take part in any #MeToo project that doesn't properly credit, consult, &amp; somehow compensate founder @TaranaBurke. The erasure of the important work of Black women is NOT acceptable. @VenkaylaHaynes @Tinu @TananariveDue @DarlingEbony @elise_flowers",2/26/2018 15:55
226-35,"I will not support, endorse, or take part in any #MeToo project that doesn't properly credit, consult, &amp; somehow compensate founder @TaranaBurke. The erasure of the important work of Black women is NOT acceptable. @VenkaylaHaynes @Tinu @TananariveDue @DarlingEbony @elise_flowers",2/26/2018 15:55
226-36,"I will not support, endorse, or take part in any #MeToo project that doesn't properly credit, consult, &amp; somehow compensate founder @TaranaBurke. The erasure of the important work of Black women is NOT acceptable. @VenkaylaHaynes @Tinu @TananariveDue @DarlingEbony @elise_flowers",2/26/2018 15:55
226-37,"I will not support, endorse, or take part in any #MeToo project that doesn't properly credit, consult, &amp; somehow compensate founder @TaranaBurke. The erasure of the important work of Black women is NOT acceptable.
@DMVBlackLives @_firststudents @BlackDeanMagic @softspokn1",2/26/2018 15:58
226-38,"I will not support, endorse, or take part in any #MeToo project that doesn't properly credit, consult, &amp; somehow compensate founder @TaranaBurke. The erasure of the important work of Black women is NOT acceptable.
@DMVBlackLives @_firststudents @BlackDeanMagic @softspokn1",2/26/2018 15:58
226-39,"I will not support, endorse, or take part in any #MeToo project that doesn't properly credit, consult, &amp; somehow compensate founder @TaranaBurke. The erasure of the important work of Black women is NOT acceptable.
@DMVBlackLives @_firststudents @BlackDeanMagic @softspokn1",2/26/2018 15:58
226-40,"I will not support, endorse, or take part in any #MeToo project that doesn't properly credit, consult, &amp; somehow compensate founder @TaranaBurke. The erasure of the important work of Black women is NOT acceptable.
@DMVBlackLives @_firststudents @BlackDeanMagic @softspokn1",2/26/2018 15:58
226-41,New collection! Find resources in response to the #MeToo &amp; #MeTooK12 movements. Discover new ways to promote healthy relationships &amp; combat harassment. https://t.co/OvGYDKrAGJ #TimesUp @WithoutViolence @MorningsideCtr  @SSAISorg @ADL_Education @GLSEN_Education @AFTUnion https://t.co/b68c0oBKlT,2/26/2018 1:03
226-42,New collection! Find resources in response to the #MeToo &amp; #MeTooK12 movements. Discover new ways to promote healthy relationships &amp; combat harassment. https://t.co/OvGYDKrAGJ #TimesUp @WithoutViolence @MorningsideCtr  @SSAISorg @ADL_Education @GLSEN_Education @AFTUnion https://t.co/b68c0oBKlT,2/26/2018 1:03
226-43,New collection! Find resources in response to the #MeToo &amp; #MeTooK12 movements. Discover new ways to promote healthy relationships &amp; combat harassment. https://t.co/OvGYDKrAGJ #TimesUp @WithoutViolence @MorningsideCtr  @SSAISorg @ADL_Education @GLSEN_Education @AFTUnion https://t.co/b68c0oBKlT,2/26/2018 1:03
226-44,"Review: At Geneva #HRC37, UNSG @AntonioGuterres Brags of His Work in #Myanmar, Ignores #Cameroon &amp; India #MeToo as with Global Communicator @Alison_Smale continues censorship, UN Faces Staff Strike https://t.co/tfdNBWXXHJ https://t.co/3ybLFBQRdl",2/26/2018 14:10
226-45,"Call for chapters. #MeToo: Survivors of sexual violence as counsellors and psychotherapists. PCCS Books (2019).  Information for potential contributors can be found here https://t.co/3iynH2mjDS
Please contact editors @socandtherapy Deborah A. Lee and @emmapalmer2018 Emma Palmer https://t.co/VpAxUogQ8c",2/26/2018 16:19
226-46,"Call for chapters. #MeToo: Survivors of sexual violence as counsellors and psychotherapists. PCCS Books (2019).  Information for potential contributors can be found here https://t.co/3iynH2mjDS
Please contact editors @socandtherapy Deborah A. Lee and @emmapalmer2018 Emma Palmer https://t.co/VpAxUogQ8c",2/26/2018 16:19
226-47,"Hey @realDonaldTrump here are some other words from Rev. Graham you should consider...

https://t.co/SqluOCH0l9 on #MeToo: ?Sin always involves a slippery slope of secrets that will eventually be revealed... Live a life that would please [God].? https://t.co/238uU6HvVh",2/26/2018 20:12
226-48,"Such a great experience with Seneca Williams. Interviewed me about Leadership, sexual harassment, sexploitation &amp; the #MeToo movement and more. Wonderful host. Thought provoking discussion. #MakeMovesMonday https://t.co/EspP3GDjhG",2/26/2018 20:12
226-49,RT @Wolfe321: Radio host loses job after sexual comments on teen Olympian. But anyone who complained is a ?sexist crybaby.? #MeToo  https:/?,2/26/2018 20:12
226-50,Monica Lewinsky: Emerging from ?the House of Gaslight? in the Age of #MeToo https://t.co/3pEYSCLTpt,2/26/2018 20:12
226-51,"RT @Two_Wing: #METOO ????? ??? ?????
???? 2002? 17?, ?3 ???? 25??? 3? ???? ????
?? ?? ???? ????? ??? ??? ?????
??? ?? ???? ?? ???? ????? ???",2/26/2018 20:12
226-52,RT @AristeguiOnline: Corea del Sur se une a campa§a global #MeToo contra violencia sexual https://t.co/HUzkoen5gp https://t.co/LATUm8086t,2/26/2018 20:12
226-53,RT @AristeguiOnline: Corea del Sur se une a campa§a global #MeToo contra violencia sexual https://t.co/HUzkoen5gp https://t.co/LATUm8086t,2/26/2018 20:12
226-54,Fideo' gan PMT (Pryd Ma Te) am gael ei chwarae ar y sioe heno #MeToo @BBCRadioCymru https://t.co/1FWEGPWwnh,2/26/2018 14:43
226-55,RT @therealrhysmwyn: 'Fideo' gan PMT (Pryd Ma Te) am gael ei chwarae ar y sioe heno #MeToo @BBCRadioCymru https://t.co/1FWEGPWwnh,2/26/2018 20:12
226-56,RT @therealrhysmwyn: 'Fideo' gan PMT (Pryd Ma Te) am gael ei chwarae ar y sioe heno #MeToo @BBCRadioCymru https://t.co/1FWEGPWwnh,2/26/2018 20:12
226-57,"RT @OnePunchiMickey: ""???""??? ?? ??? ?? ??? ?? ??? ????. #Metoo ?? ??? ??. #???+#???(=????) ??? ??? ????.

??? ??? ????? ????. ??? ? ? ?? ??",2/26/2018 20:12
226-58,@chanelefi #MeToo #MeTwo,2/26/2018 20:12
226-59,#MeToo https://t.co/uFkK4bExLH,2/26/2018 20:12
226-60,"Meet the badass Afghan woman who has resolved 50 cases of abuse against women, and helped detain 21 men accused of violence against women in just one year. #Afghanistan #law #MeToo #TimesUp https://t.co/t48zCJeTq9",2/26/2018 20:13
226-61,"RT @BBCWomansHour: Where has #metoo left the art of seduction? @AgnesCPoirier offers a French perspective, on this month's LNWH with @laure?",2/26/2018 20:13
226-62,"Where has #metoo left the art of seduction? @AgnesCPoirier offers a French perspective, on this month's LNWH with @laurenlaverne @BBCWomansHour  https://t.co/TxtdCkkW5A https://t.co/qN3Ixnl4TO",2/26/2018 17:05
226-63,"RT @BBCWomansHour: Where has #metoo left the art of seduction? @AgnesCPoirier offers a French perspective, on this month's LNWH with @laure?",2/26/2018 20:13
226-64,"#deleteuber #DeleteUber #MeToo #Metoomovement #metoo #MeTooUber 
@loosewomen @WomensHealthMag @WomAgainstUber @womensmarch @UN_Women @WEP_UK @womenshealth @BBCWomansHour @WOMAN @TheSingleWoman @WomansDay #WomensSixNations #womaninbiz https://t.co/Fxkk3sr3JA",2/26/2018 15:00
226-65,"RT @BBCWomansHour: Where has #metoo left the art of seduction? @AgnesCPoirier offers a French perspective, on this month's LNWH with @laure?",2/26/2018 20:13
226-66,"@jaketapper Hey Jake, with Monica Lewinski releasing statements about the #MeToo movement &amp; Pres. Clinton, I?m sure you?ll reach out to ask her about it. Since it isn?t inappropriate to ask a daughter about these issues, I?m sure you?ll press her on o",2/26/2018 20:13
226-67,@NlvdP #metoo ??,2/26/2018 20:13
226-68,"There are times when shit happens. And then there?s when excellent shit happens. #MeToo #TimesUp

https://t.co/MPB3kJzBsA",2/26/2018 20:13
226-69,"Writers respond to the #MeToo movement. Our #PENtownhall featuring @collier, @rebel19, @mashagessen, @wesyang, @Egangoonsquad, &amp; @SuzanneNossel. 2/28. https://t.co/8Z4nSAja3s",2/26/2018 14:15
226-70,"RT @PENamerican: Writers respond to the #MeToo movement. Our #PENtownhall featuring @collier, @rebel19, @mashagessen, @wesyang, @Egangoonsq?",2/26/2018 20:13
226-71,"Writers respond to the #MeToo movement. Our #PENtownhall featuring @collier, @rebel19, @mashagessen, @wesyang, @Egangoonsquad, &amp; @SuzanneNossel. 2/28. https://t.co/8Z4nSAja3s",2/26/2018 14:15
226-72,"RT @PENamerican: Writers respond to the #MeToo movement. Our #PENtownhall featuring @collier, @rebel19, @mashagessen, @wesyang, @Egangoonsq?",2/26/2018 20:13
226-73,"Writers respond to the #MeToo movement. Our #PENtownhall featuring @collier, @rebel19, @mashagessen, @wesyang, @Egangoonsquad, &amp; @SuzanneNossel. 2/28. https://t.co/8Z4nSAja3s",2/26/2018 14:15
226-74,"RT @PENamerican: Writers respond to the #MeToo movement. Our #PENtownhall featuring @collier, @rebel19, @mashagessen, @wesyang, @Egangoonsq?",2/26/2018 20:13
226-75,"Writers respond to the #MeToo movement. Our #PENtownhall featuring @collier, @rebel19, @mashagessen, @wesyang, @Egangoonsquad, &amp; @SuzanneNossel. 2/28. https://t.co/8Z4nSAja3s",2/26/2018 14:15
226-76,"RT @PENamerican: Writers respond to the #MeToo movement. Our #PENtownhall featuring @collier, @rebel19, @mashagessen, @wesyang, @Egangoonsq?",2/26/2018 20:13
226-77,"RT @PENamerican: Writers respond to the #MeToo movement. Our #PENtownhall featuring @collier, @rebel19, @mashagessen, @wesyang, @Egangoonsq?",2/26/2018 20:13
226-78,#ResistanceMovement #Parkland #EmptyThePews #TakeAKnee #unhackthevote #MarchForOurLives #EmmaforChange #MAGA #Trump2020 #Republicans #GOPTaxScam #GOP #BlackLivesMatter #MeToo #LGBTQIA #WomensMarch #DACA #DACADreamers #VoteThemAllOut #Vote100,2/26/2018 20:13
226-79,The latest The John Hubbard Daily! https://t.co/Gf9irbwqdD #metoo,2/26/2018 20:13
226-80,"Monica Lewinsky is back!!! She identifies herself as part of #MeToo and a victim of ?abuse of power? in a consensual sexual relationship. She was recently diagnosed as suffering from PTSD. I would love to know what Hillary Clinton has to say about this, but  I can probably guess.",2/26/2018 20:13
226-81,"RT @kimminseoyoung: ??? #MeToo ? ?? 2016? [??????? ? ??? ???]? ????, ?? ? ??? ???? ?? ? ?? ?? '???? ?'? ? ?? ????? ???? ???. ? ???? ???? ???",2/26/2018 20:13
226-82,"On est d'accord que le dÇbut de #ForrestGump serait un scandale aujourd'hui feat manspreading et harcälement de rue ? ??

#BalanceTonPorc #Metoo",2/26/2018 20:13
226-83,"""We watched the wholesale dissection of a young, unknown woman?me?who, due to legal quarantine, was unable to speak out on her own behalf.""

totally #MeToo https://t.co/kBh37IQVOQ",2/26/2018 20:13
226-84,Monica Lewinsky says #MeToo movement changed her view of Bill Clinton affair https://t.co/h6aLy1h32f,2/26/2018 20:13
226-85,"Red Sparrow' a sadistic, gratuitous movie somehow made in the #metoo era https://t.co/qYxeEKz1Bt @TB_Times",2/26/2018 19:23
226-86,"RT @TB_Times: 'Red Sparrow' a sadistic, gratuitous movie somehow made in the #metoo era https://t.co/qYxeEKz1Bt @TB_Times",2/26/2018 20:13
226-87,"Trump not only admitted to being a predator and told people to ""Grab em by the p*ssy,"" but bragged about getting away with peeing at naked children at Miss Teen USA. People need to open their eyes--and stop enabling sexual assault.

#metoo #resist #trump",2/26/2018 20:13
226-88,"Using #metoo to speak for another woman, especially when it?s motivated by anger is worse than low.  It?s disgusting.",2/26/2018 20:13
226-89,"RT @luvyujoo: ? ??? ???? ??? ??? ??? #MeToo ??? ??? ??? ???? ?? ?? ??. ??? ? ?? ??? ???? ?me too? ?? ????, ??? ?? ?? ?? ??? ???? ?me too? ??",2/26/2018 20:13
226-90,"RT @sydbrownstone: Seattle people: Don't click on the reactionary hot takes about consent and #MeToo. Instead, come have a drink with me, @?",2/26/2018 20:13
226-91,Denn es betrifft uns alle! #metoo #120dB https://t.co/rWSTkCvhH9,2/26/2018 20:13
226-92,"El trend #YoNoDenuncio impulsa a v°ctimas de abuso sexual a hablar de su situaci¢n.
#MeToo #Abuso
https://t.co/mAufalJJbL https://t.co/bvhhiZ4pD0",2/26/2018 20:14
226-93,Boston Herald Editorial: #MeToo overreach #mapoli https://t.co/TQXcGlLfy2,2/26/2018 20:14
226-94,@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo,2/26/2018 20:14
226-95,@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo,2/26/2018 20:14
226-96,@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo,2/26/2018 20:14
226-97,@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo,2/26/2018 20:14
226-98,@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo,2/26/2018 20:14
226-99,@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo,2/26/2018 20:14
226-100,@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo,2/26/2018 20:14
226-101,@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo,2/26/2018 20:14
226-102,@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo,2/26/2018 20:14
226-103,@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo,2/26/2018 20:14
226-104,@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo,2/26/2018 20:14
226-105,@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo,2/26/2018 20:14
226-106,@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo,2/26/2018 20:14
226-107,@Missi_Carter @karaaley @sfpelosi @CherylAoife @CallMcclintock @AMYCHAMP @SierraResistor @dadkind @pfluegers @JuliaSween @CA_Dem @Morse4America @LaMillsGarrett @Michlbilodeau #MeToo,2/26/2018 20:14
226-108,Affaire #Darmanin : la seconde plaignante raconte les multiples Çchanges #BalanceTonPorc #MeToo https://t.co/Ia3my5Qx9y,2/26/2018 18:31
226-109,RT @hiphop_militant: Affaire #Darmanin : la seconde plaignante raconte les multiples Çchanges #BalanceTonPorc #MeToo https://t.co/Ia3my5Qx9y,2/26/2018 20:14
226-110,"Please read, specially noted.. #SaudiArabia is taking measures against sexual harrasment. @WISE_Leaders @WomenintheWorld @muslimwomenc @sister_hood_mag #MosqueMeToo #MeToo https://t.co/1SAbydE8kk",2/26/2018 20:14
226-111,"Please read, specially noted.. #SaudiArabia is taking measures against sexual harrasment. @WISE_Leaders @WomenintheWorld @muslimwomenc @sister_hood_mag #MosqueMeToo #MeToo https://t.co/1SAbydE8kk",2/26/2018 20:14
226-112,"Please read, specially noted.. #SaudiArabia is taking measures against sexual harrasment. @WISE_Leaders @WomenintheWorld @muslimwomenc @sister_hood_mag #MosqueMeToo #MeToo https://t.co/1SAbydE8kk",2/26/2018 20:14
226-113,"Please read, specially noted.. #SaudiArabia is taking measures against sexual harrasment. @WISE_Leaders @WomenintheWorld @muslimwomenc @sister_hood_mag #MosqueMeToo #MeToo https://t.co/1SAbydE8kk",2/26/2018 20:14
226-114,"RT @AmyMek: MEDIA &amp; LIBERAL BLACKOUT

This is the REAL #MeToo Movement! HELP MAGNIFY THEIR VOICES

German women have launched a campaign ca?",2/26/2018 20:14
226-115,"#BODASGLITZ
#AccesoriosParaNoviasyBodas
#Exclusivo
#Stickers
#IDo
#MeToo
#Love
#JustMarried
#LoMejorParaTi
#VenyEnamorate https://t.co/o1GlIYO9du",2/26/2018 20:14
226-116,This is what #MeToo now looks like. Way to go #Hollywood and other wealthy #Progressives pushing for #GenderDysphoria acceptance! You really won it on this one hahaha https://t.co/4mwX3e9PFh,2/26/2018 20:14
226-117,RT @vonny_bravo: Still staring into the abyss. We see you. #metoo #timesup https://t.co/qnCvrkG6sX,2/26/2018 20:14
226-118,#BAHRAMarch will feature Steve Bogue talking about #SexualHarassment &amp; the #metoo movement. RSVP today 3/21 @woodenlegsbrew https://t.co/FiKqrpyyAN,2/26/2018 15:10
226-119,RT @BAHRABoard: #BAHRAMarch will feature Steve Bogue talking about #SexualHarassment &amp; the #metoo movement. RSVP today 3/21 @woodenlegsbrew?,2/26/2018 20:14
226-120,RT @BAHRABoard: #BAHRAMarch will feature Steve Bogue talking about #SexualHarassment &amp; the #metoo movement. RSVP today 3/21 @woodenlegsbrew?,2/26/2018 20:14
226-121,RT @MonicaLewinsky: Me on #MeToo #Timesup (...and some other thoughts) for @VanityFair @VFHIVE https://t.co/u9Ta13RWqB,2/26/2018 20:14
